"","run_id","min_bell_time","max_bell_time","run_id_school","run_id_run_code","run_type_code","run_type_student_code","run_type","students_transported"
"358","1060.056","8:00 AM","8:00 AM","1060","056","0","56","To school","Special education"
"359","1060.151","3:15 PM","3:15 PM","1060","151","1","51","From school","Special education"
"360","1060.152","3:15 PM","3:15 PM","1060","152","1","52","From school","Special education"
"361","1060.153","3:15 PM","3:15 PM","1060","153","1","53","From school","Special education"
"362","1060.154","3:15 PM","3:15 PM","1060","154","1","54","From school","Special education"
"363","1060.155","3:15 PM","3:15 PM","1060","155","1","55","From school","Special education"
"364","1060.156","3:15 PM","3:15 PM","1060","156","1","56","From school","Special education"
"365","1060.453","7:50 AM","8:00 AM","1060","453","4","53","To school shared run","Special education"
"366","1070.051","8:45 AM","8:45 AM","1070","051","0","51","To school","Special education"
"367","1070.052","8:45 AM","8:45 AM","1070","052","0","52","To school","Special education"
"368","1070.053","8:45 AM","8:45 AM","1070","053","0","53","To school","Special education"
"369","1070.054","8:45 AM","8:45 AM","1070","054","0","54","To school","Special education"
"370","1070.055","8:45 AM","8:45 AM","1070","055","0","55","To school","Special education"
"371","1070.056","8:45 AM","8:45 AM","1070","056","0","56","To school","Special education"
"372","1070.057","8:45 AM","8:45 AM","1070","057","0","57","To school","Special education"
"373","1070.058","8:45 AM","8:45 AM","1070","058","0","58","To school","Special education"
"374","1070.151","3:53 PM","3:53 PM","1070","151","1","51","From school","Special education"
"375","1070.152","3:53 PM","3:53 PM","1070","152","1","52","From school","Special education"
"376","1070.153","3:53 PM","3:53 PM","1070","153","1","53","From school","Special education"
"377","1070.154","3:53 PM","3:53 PM","1070","154","1","54","From school","Special education"
"378","1070.155","3:53 PM","3:53 PM","1070","155","1","55","From school","Special education"
"379","1070.156","3:53 PM","3:53 PM","1070","156","1","56","From school","Special education"
"380","1070.157","3:53 PM","3:53 PM","1070","157","1","57","From school","Special education"
"381","1090.052","8:00 AM","8:00 AM","1090","052","0","52","To school","Special education"
"382","1090.053","8:00 AM","8:00 AM","1090","053","0","53","To school","Special education"
"383","1090.054","8:00 AM","8:00 AM","1090","054","0","54","To school","Special education"
"384","1090.055","8:00 AM","8:00 AM","1090","055","0","55","To school","Special education"
"385","1090.056","8:00 AM","8:00 AM","1090","056","0","56","To school","Special education"
"386","1090.152","3:30 PM","3:30 PM","1090","152","1","52","From school","Special education"
"387","1090.153","3:30 PM","3:30 PM","1090","153","1","53","From school","Special education"
"388","1090.154","3:30 PM","3:30 PM","1090","154","1","54","From school","Special education"
"389","1090.155","3:30 PM","3:30 PM","1090","155","1","55","From school","Special education"
"390","1090.156","3:30 PM","3:30 PM","1090","156","1","56","From school","Special education"
"391","1090.451","8:00 AM","8:00 AM","1090","451","4","51","To school shared run","Special education"
"392","1090.551","3:15 PM","3:30 PM","1090","551","5","51","From school shared run","Special education"
"393","1105.451","8:00 AM","8:30 AM","1105","451","4","51","To school shared run","Special education"
"394","1105.551","3:30 PM","3:30 PM","1105","551","5","51","From school shared run","Special education"
"395","1110.051","7:45 AM","7:45 AM","1110","051","0","51","To school","Special education"
"396","1110.151","3:16 PM","3:16 PM","1110","151","1","51","From school","Special education"
"397","1140.051","7:45 AM","7:45 AM","1140","051","0","51","To school","Special education"
"398","1140.052","7:45 AM","7:45 AM","1140","052","0","52","To school","Special education"
"399","1140.053","7:45 AM","7:45 AM","1140","053","0","53","To school","Special education"
"400","1140.054","7:45 AM","7:45 AM","1140","054","0","54","To school","Special education"
"401","1140.055","7:45 AM","7:45 AM","1140","055","0","55","To school","Special education"
"402","1140.056","7:45 AM","7:45 AM","1140","056","0","56","To school","Special education"
"403","1140.151","3:00 PM","3:00 PM","1140","151","1","51","From school","Special education"
"404","1140.152","3:00 PM","3:00 PM","1140","152","1","52","From school","Special education"
"405","1140.153","3:00 PM","3:00 PM","1140","153","1","53","From school","Special education"
"406","1140.154","3:00 PM","3:00 PM","1140","154","1","54","From school","Special education"
"407","1140.155","3:00 PM","3:00 PM","1140","155","1","55","From school","Special education"
"408","1140.156","3:00 PM","3:00 PM","1140","156","1","56","From school","Special education"
"409","1140.251","12:00 PM","12:00 PM","1140","251","2","51","From school midday","Special education"
"410","1150.051","8:00 AM","8:00 AM","1150","051","0","51","To school","Special education"
"411","1150.052","8:00 AM","8:00 AM","1150","052","0","52","To school","Special education"
"412","1150.053","8:00 AM","8:00 AM","1150","053","0","53","To school","Special education"
"413","1150.054","8:00 AM","8:00 AM","1150","054","0","54","To school","Special education"
"414","1150.055","8:00 AM","8:00 AM","1150","055","0","55","To school","Special education"
"415","1150.056","8:00 AM","8:00 AM","1150","056","0","56","To school","Special education"
"416","1150.057","8:00 AM","8:00 AM","1150","057","0","57","To school","Special education"
"417","1150.058","8:00 AM","8:00 AM","1150","058","0","58","To school","Special education"
"418","1150.151","3:23 PM","3:23 PM","1150","151","1","51","From school","Special education"
"419","1150.152","3:23 PM","3:23 PM","1150","152","1","52","From school","Special education"
"420","1150.153","3:23 PM","3:23 PM","1150","153","1","53","From school","Special education"
"421","1150.154","3:23 PM","3:23 PM","1150","154","1","54","From school","Special education"
"422","1150.155","3:23 PM","3:23 PM","1150","155","1","55","From school","Special education"
"423","1150.156","3:23 PM","3:23 PM","1150","156","1","56","From school","Special education"
"424","1150.157","3:23 PM","3:23 PM","1150","157","1","57","From school","Special education"
"425","1150.158","3:23 PM","3:23 PM","1150","158","1","58","From school","Special education"
"426","1160.051","8:00 AM","8:00 AM","1160","051","0","51","To school","Special education"
"427","1160.058","8:00 AM","8:00 AM","1160","058","0","58","To school","Special education"
"428","1160.151","3:15 PM","3:15 PM","1160","151","1","51","From school","Special education"
"429","1200.451","8:00 AM","8:15 AM","1200","451","4","51","To school shared run","Special education"
"430","1200.551","3:23 PM","3:25 PM","1200","551","5","51","From school shared run","Special education"
"431","1210.051","7:45 AM","7:45 AM","1210","051","0","51","To school","Special education"
"432","1210.052","7:45 AM","7:45 AM","1210","052","0","52","To school","Special education"
"433","1210.053","7:45 AM","7:45 AM","1210","053","0","53","To school","Special education"
"434","1210.054","7:45 AM","7:45 AM","1210","054","0","54","To school","Special education"
"435","1210.055","7:45 AM","7:45 AM","1210","055","0","55","To school","Special education"
"436","1210.056","7:45 AM","7:45 AM","1210","056","0","56","To school","Special education"
"437","1210.057","7:45 AM","7:45 AM","1210","057","0","57","To school","Special education"
"438","1210.151","3:00 PM","3:00 PM","1210","151","1","51","From school","Special education"
"439","1210.152","3:00 PM","3:00 PM","1210","152","1","52","From school","Special education"
"440","1210.153","3:00 PM","3:00 PM","1210","153","1","53","From school","Special education"
"441","1210.154","3:00 PM","3:00 PM","1210","154","1","54","From school","Special education"
"442","1210.155","3:00 PM","3:00 PM","1210","155","1","55","From school","Special education"
"443","1210.156","3:00 PM","3:00 PM","1210","156","1","56","From school","Special education"
"444","1210.157","3:00 PM","3:00 PM","1210","157","1","57","From school","Special education"
"445","1230.051","9:00 AM","9:00 AM","1230","051","0","51","To school","Special education"
"446","1230.052","9:00 AM","9:00 AM","1230","052","0","52","To school","Special education"
"447","1230.053","9:00 AM","9:00 AM","1230","053","0","53","To school","Special education"
"448","1230.054","9:00 AM","9:00 AM","1230","054","0","54","To school","Special education"
"449","1230.055","9:00 AM","9:00 AM","1230","055","0","55","To school","Special education"
"450","1230.056","9:00 AM","9:00 AM","1230","056","0","56","To school","Special education"
"451","1230.057","9:00 AM","9:00 AM","1230","057","0","57","To school","Special education"
"452","1230.151","3:58 PM","3:58 PM","1230","151","1","51","From school","Special education"
"453","1230.152","3:58 PM","3:58 PM","1230","152","1","52","From school","Special education"
"454","1230.153","3:58 PM","3:58 PM","1230","153","1","53","From school","Special education"
"455","1230.154","3:58 PM","3:58 PM","1230","154","1","54","From school","Special education"
"456","1230.155","3:58 PM","3:58 PM","1230","155","1","55","From school","Special education"
"457","1230.156","3:58 PM","3:58 PM","1230","156","1","56","From school","Special education"
"458","1230.157","3:58 PM","3:58 PM","1230","157","1","57","From school","Special education"
"459","1300.051","8:30 AM","8:30 AM","1300","051","0","51","To school","Special education"
"460","1300.052","8:30 AM","8:30 AM","1300","052","0","52","To school","Special education"
"461","1300.053","8:30 AM","8:30 AM","1300","053","0","53","To school","Special education"
"462","1300.054","8:30 AM","8:30 AM","1300","054","0","54","To school","Special education"
"463","1300.055","8:30 AM","8:30 AM","1300","055","0","55","To school","Special education"
"464","1300.151","3:45 PM","3:45 PM","1300","151","1","51","From school","Special education"
"465","1300.152","3:45 PM","3:45 PM","1300","152","1","52","From school","Special education"
"466","1300.153","3:45 PM","3:45 PM","1300","153","1","53","From school","Special education"
"467","1300.154","3:45 PM","3:45 PM","1300","154","1","54","From school","Special education"
"468","1300.155","3:45 PM","3:45 PM","1300","155","1","55","From school","Special education"
"469","1310.051","8:00 AM","8:00 AM","1310","051","0","51","To school","Special education"
"470","1310.151","3:23 PM","3:23 PM","1310","151","1","51","From school","Special education"
"471","1330.051","8:45 AM","8:45 AM","1330","051","0","51","To school","Special education"
"472","1330.052","8:45 AM","8:45 AM","1330","052","0","52","To school","Special education"
"473","1330.053","8:45 AM","8:45 AM","1330","053","0","53","To school","Special education"
"474","1330.054","8:45 AM","8:45 AM","1330","054","0","54","To school","Special education"
"475","1330.151","4:00 PM","4:00 PM","1330","151","1","51","From school","Special education"
"476","1330.152","4:00 PM","4:00 PM","1330","152","1","52","From school","Special education"
"477","1330.153","4:00 PM","4:00 PM","1330","153","1","53","From school","Special education"
"478","1330.154","4:00 PM","4:00 PM","1330","154","1","54","From school","Special education"
"479","1340.051","9:00 AM","9:00 AM","1340","051","0","51","To school","Special education"
"480","1340.151","4:04 PM","4:04 PM","1340","151","1","51","From school","Special education"
"481","1380.051","9:00 AM","9:00 AM","1380","051","0","51","To school","Special education"
"482","1380.151","4:08 PM","4:08 PM","1380","151","1","51","From school","Special education"
"483","1390.051","9:00 AM","9:00 AM","1390","051","0","51","To school","Special education"
"484","1390.052","9:00 AM","9:00 AM","1390","052","0","52","To school","Special education"
"485","1390.053","9:00 AM","9:00 AM","1390","053","0","53","To school","Special education"
"486","1390.054","9:00 AM","9:00 AM","1390","054","0","54","To school","Special education"
"487","1390.055","9:00 AM","9:00 AM","1390","055","0","55","To school","Special education"
"488","1390.151","4:12 PM","4:12 PM","1390","151","1","51","From school","Special education"
